QKEY,pre_accuracy,pre_percentile,pre_average_difficulty,pre_self_difficulty,Q1_W1,Q2_W1,Q3_W1,Q4_W1,Q5_W1,Q6_W1,Q7_W1,Q8_W1,Q9_W1,Q10_W1,Q11_W1,Q12_W1,Q13_W1,Q14_W1,Q15_W1,Q16_W1,Q17_W1,Q18_W1,Q19_W1,Q20_W1,post_accuracy,post_percentile,post_average_difficulty,post_self_difficulty,WEIGHT_W1
2002567,10,65,4,3,5,2,3,3,1,3,3,2,1,5,3,3,1,5,4,5,5,3,1,3,10,69,4,4,1.0
2002568,15,80,5,2,2,2,3,3,3,5,4,2,3,5,3,4,5,2,4,1,5,1,4,3,12,50,5,5,1.0
2002569,15,85,5,3,1,2,3,3,3,4,3,2,1,5,3,4,1,2,5,3,1,1,3,2,13,75,6,4,1.0
2002570,14,78,4,3,2,2,3,3,1,5,1,3,2,5,5,4,5,5,4,1,2,2,5,2,10,40,5,7,1.0
2002571,20,100,1,1,4,1,4,3,3,5,2,3,2,5,1,5,1,1,4,3,4,2,1,5,20,100,6,6,1.0
2002572,20,94,5,3,4,2,1,3,1,1,4,2,1,5,2,4,1,2,4,4,5,1,4,5,15,80,5,4,1.0
2002573,20,95,6,3,3,2,3,3,3,5,3,2,3,5,3,4,3,4,4,5,5,1,1,4,18,80,7,4,1.0
2002574,19,72,3,2,2,1,1,3,1,5,1,2,1,5,2,4,1,4,4,1,1,3,4,1,18,76,5,6,1.0
2002575,14,51,7,6,3,2,3,3,3,5,4,2,4,5,2,4,5,2,4,5,5,1,3,5,14,46,6,6,1.0
2002576,12,50,7,6,2,3,1,4,1,5,2,1,1,5,3,4,5,2,4,1,5,1,4,1,8,38,8,7,1.0
2002577,14,50,6,5,3,2,3,3,1,5,2,2,3,5,3,4,5,5,4,5,5,1,3,1,14,48,6,6,1.0
2002578,16,80,8,3,3,2,1,5,3,5,4,3,2,5,3,4,5,2,5,5,5,1,4,3,12,75,8,7,1.0
2002579,10,70,6,4,2,2,1,3,3,5,1,2,1,5,2,4,1,2,4,1,2,3,4,2,9,49,9,8,1.0
2002580,18,92,7,3,5,2,3,3,3,5,3,2,4,5,2,4,5,2,4,4,5,1,4,4,16,72,9,6,1.0
2002581,20,81,6,3,2,5,3,4,2,5,3,1,1,5,1,2,1,5,4,1,1,1,5,2,15,52,9,9,1.0
2002582,6,12,6,10,3,2,2,2,4,3,5,1,2,5,1,2,3,3,2,3,4,5,1,3,3,18,6,10,1.0
2002583,10,61,7,7,5,2,1,3,4,2,4,1,1,4,3,4,1,1,2,5,2,2,5,3,10,61,7,7,1.0
2002584,13,70,5,3,1,2,1,1,2,4,4,2,1,5,4,3,5,5,4,3,2,5,1,3,10,61,7,5,1.0
2002585,10,50,5,6,4,2,1,3,3,1,3,2,2,5,1,3,1,4,3,1,2,3,4,3,10,50,7,7,1.0
2002586,17,70,4,3,2,2,4,3,3,5,3,2,3,5,2,4,5,2,4,5,5,1,5,3,12,55,6,8,1.0
2002587,10,50,5,3,2,2,1,3,3,5,2,2,3,5,2,4,5,4,5,3,5,1,4,2,10,32,6,7,1.0
2002588,18,80,2,2,2,4,1,3,1,1,3,1,5,3,2,3,2,1,5,5,2,4,2,1,12,70,7,7,1.0
2002589,12,61,3,3,2,2,3,5,3,5,3,2,3,5,5,2,5,4,4,1,5,1,4,1,10,36,4,5,1.0
2002590,10,69,8,3,5,5,4,1,3,1,3,1,1,1,3,4,4,1,3,3,4,1,4,1,6,37,8,10,1.0
2002591,14,71,6,5,2,2,1,3,3,4,2,3,2,5,3,1,3,5,5,1,2,1,4,5,10,34,8,8,1.0
2002592,10,34,8,6,3,5,3,3,1,5,3,1,1,5,2,3,5,4,4,5,5,3,3,5,7,30,7,7,1.0
2002593,13,55,7,6,3,3,2,5,4,2,3,3,2,5,4,4,2,2,4,1,1,1,2,4,10,50,8,8,1.0
2002594,10,51,5,5,4,2,4,3,1,5,2,2,2,1,1,2,5,2,2,5,4,3,5,3,13,53,6,6,1.0
2002595,12,56,5,3,3,2,3,3,3,5,3,2,2,5,3,4,5,1,4,1,5,1,4,3,13,61,5,5,1.0
2002596,19,81,5,1,2,2,5,3,3,5,3,3,1,5,2,4,5,2,5,5,1,1,4,1,16,70,7,2,1.0
2002597,14,65,3,3,2,3,5,3,3,5,2,2,3,5,4,3,1,4,5,5,5,3,5,1,12,45,8,8,1.0
2002598,15,50,5,2,2,2,1,3,3,5,1,2,2,5,2,4,1,2,5,4,2,1,4,1,12,50,6,4,1.0
2002599,15,59,4,3,2,2,2,3,1,5,3,2,3,5,4,4,1,2,4,1,2,1,4,1,12,47,5,4,1.0
2002600,15,62,8,4,2,2,1,4,1,5,1,2,4,5,2,4,1,2,4,1,5,1,4,3,15,60,8,4,1.0
2002601,19,81,5,1,2,2,3,3,3,5,2,2,1,5,2,2,5,2,4,1,1,1,4,1,17,71,5,2,1.0
2002602,14,71,6,8,5,2,2,3,3,4,1,5,2,1,3,4,1,5,1,5,4,4,4,1,10,70,8,7,1.0
2002603,10,46,5,1,4,2,5,3,3,4,5,3,1,5,4,5,5,4,4,5,5,4,1,3,6,29,6,9,1.0
2002604,11,56,6,5,3,5,3,3,3,5,2,1,1,2,3,4,1,4,4,1,1,1,4,4,12,60,6,5,1.0
2002605,17,80,3,2,4,2,1,3,3,5,3,2,2,5,2,4,5,2,4,1,1,1,4,1,16,80,3,2,1.0
2002606,15,86,4,3,2,2,1,3,1,5,2,2,1,5,4,1,1,2,4,1,1,3,4,1,12,63,5,5,1.0
2002607,8,60,5,6,1,3,2,3,3,5,2,3,3,5,1,4,2,4,5,5,5,1,1,2,7,38,4,10,1.0
2002608,16,60,7,5,5,2,1,3,3,5,5,2,2,5,4,4,5,2,5,1,5,1,4,4,10,60,8,7,1.0
2002609,10,40,5,9,3,2,1,2,2,5,4,1,3,5,5,4,3,2,5,5,5,1,4,3,5,24,9,10,1.0
2002610,14,60,7,7,2,2,1,3,3,5,4,2,4,5,5,4,3,2,4,1,5,1,4,2,10,23,7,9,1.0
2002611,2,30,1,1,2,4,3,5,5,5,2,2,5,1,5,2,3,4,3,3,5,3,5,5,0,32,5,8,1.0
2002612,18,85,4,2,2,2,1,3,1,5,2,2,1,5,2,4,1,2,4,1,2,1,4,4,18,91,6,3,1.0
2002613,15,66,4,2,4,2,1,3,1,5,2,1,1,5,1,4,5,2,4,4,5,1,4,4,6,44,6,5,1.0
2002614,12,50,6,6,4,2,1,3,3,5,4,2,2,5,3,2,5,1,4,5,5,1,4,2,12,50,6,6,1.0
2002615,15,74,6,4,2,2,1,3,3,5,3,2,4,5,2,4,1,2,4,5,1,1,1,1,14,60,8,5,1.0
2002616,15,69,5,4,3,2,3,3,2,5,2,1,2,5,4,4,5,2,3,4,5,3,5,3,10,61,5,5,1.0
2002617,14,76,4,3,2,2,1,3,3,5,3,2,2,5,1,3,1,5,4,1,2,3,4,4,14,75,6,4,1.0
2002618,15,81,5,3,2,2,5,3,3,5,3,2,4,5,2,2,5,2,4,1,5,1,5,1,15,80,6,3,1.0
2002619,20,80,4,2,2,2,1,3,1,5,3,1,1,5,3,4,5,2,5,1,1,1,4,1,15,81,5,3,1.0
2002620,10,50,5,6,3,2,1,3,3,5,2,2,1,5,2,4,1,4,1,5,1,1,4,5,5,10,5,10,1.0
2002621,15,42,5,7,4,5,3,5,2,5,3,2,3,5,2,2,1,2,4,5,2,4,1,2,10,37,5,7,1.0
2002622,19,81,4,3,2,5,1,4,1,5,3,2,1,5,2,2,5,4,4,4,4,1,5,4,14,50,5,4,1.0
2002623,10,50,7,7,1,2,2,3,1,4,3,2,3,5,3,1,1,1,4,1,5,1,1,2,5,44,8,8,1.0
2002624,15,73,4,4,3,2,3,3,5,5,3,2,5,5,5,4,1,4,4,1,4,1,4,3,15,74,4,4,1.0
2002625,12,50,5,5,2,3,3,3,3,5,3,2,2,5,2,4,3,2,5,1,2,3,4,2,12,40,5,6,1.0
2002626,16,69,6,4,2,2,5,3,1,5,2,2,4,5,3,4,1,3,4,5,5,3,4,1,15,77,7,4,1.0
2002627,17,78,1,1,2,2,1,3,4,5,3,3,2,5,1,3,3,4,4,1,5,2,1,3,15,53,6,7,1.0
2002628,16,70,7,3,2,2,3,3,1,5,3,1,1,5,3,4,1,4,4,5,1,1,2,1,18,71,7,4,1.0
2002629,18,60,4,3,4,2,5,3,5,5,3,2,3,5,4,4,5,4,4,5,2,3,4,4,15,55,6,6,1.0
2002630,15,60,5,4,2,2,1,3,4,5,2,3,3,5,2,4,1,1,4,2,1,1,5,2,13,50,7,7,1.0
2002631,15,65,5,3,3,2,1,3,1,5,1,2,5,5,1,4,5,4,4,1,1,1,4,1,12,55,8,7,1.0
2002632,15,70,4,2,2,2,1,3,3,5,4,2,4,5,2,4,1,4,4,1,2,1,4,1,18,80,5,2,1.0
2002633,15,75,6,3,2,2,5,3,3,5,4,2,2,5,2,4,5,2,4,5,5,1,4,2,10,50,6,5,1.0
2002634,18,90,6,7,2,1,2,1,1,1,1,1,2,1,3,3,1,4,3,1,1,5,1,1,18,90,6,8,1.0
2002635,16,46,4,2,2,2,1,3,3,5,3,2,1,5,4,4,1,2,4,5,1,1,4,1,10,24,7,6,1.0
2002636,10,32,5,5,2,2,3,3,3,5,3,2,3,5,2,4,5,3,5,5,5,4,4,3,4,10,5,9,1.0
2002637,14,70,5,3,1,2,2,3,4,5,2,2,4,4,1,4,2,2,5,1,5,4,5,1,12,60,6,6,1.0
2002638,12,14,6,3,4,3,1,3,3,5,3,2,2,5,5,4,1,4,4,1,5,1,4,1,12,40,6,3,1.0
2002639,20,75,7,2,3,3,2,3,3,5,3,3,3,5,1,4,5,2,4,1,2,1,4,5,15,75,2,5,1.0
2002640,11,56,3,4,2,3,1,3,3,4,2,1,1,5,2,3,1,1,1,5,5,1,4,3,5,30,7,10,1.0
2002641,20,90,5,1,2,2,4,3,3,5,2,2,4,5,2,4,1,4,4,1,5,1,4,1,18,90,6,1,1.0
2002642,15,40,7,7,2,1,3,3,1,5,2,1,1,5,2,1,1,4,5,1,5,4,4,4,10,30,7,9,1.0
2002643,14,51,5,5,2,2,1,3,3,5,2,2,2,5,4,4,1,2,4,5,5,3,4,4,15,53,5,5,1.0
2002644,17,75,5,3,2,2,5,3,3,5,1,2,2,5,2,4,1,2,4,1,5,3,4,1,12,69,6,4,1.0
2002645,17,70,6,2,2,2,5,3,1,5,3,2,1,5,2,4,1,4,4,5,5,1,4,1,17,70,7,4,1.0
2002646,10,53,9,7,2,2,3,3,3,5,4,2,1,5,3,2,5,4,5,1,1,1,1,4,6,36,9,9,1.0
2002647,20,95,6,1,2,3,1,5,3,5,1,1,2,3,1,1,5,3,1,5,1,2,4,5,12,69,6,6,1.0
2002648,15,90,6,1,2,2,1,3,3,5,4,2,2,5,2,4,1,4,4,1,1,1,4,1,15,90,6,1,1.0
2002649,19,39,7,5,3,5,2,3,3,5,3,1,1,5,3,1,3,1,4,2,4,3,5,3,9,19,10,10,1.0
2002650,17,85,4,3,3,3,3,3,1,5,4,3,3,5,5,4,5,4,4,5,2,1,5,4,10,50,6,7,1.0
2002651,16,65,5,5,2,2,1,3,3,5,3,1,1,5,3,4,1,2,1,1,1,3,1,3,16,60,7,8,1.0
2002652,16,80,6,3,2,3,1,3,3,5,2,2,1,5,1,4,1,2,2,1,5,3,5,1,10,80,9,6,1.0
2002653,17,89,6,4,1,2,5,3,2,1,3,1,1,5,3,1,1,2,4,3,5,1,5,5,15,75,9,6,1.0
2002654,15,92,6,3,2,5,3,2,4,5,3,3,1,5,3,4,1,2,4,1,4,4,4,4,10,52,7,7,1.0
2002655,13,62,4,4,1,2,3,3,5,5,1,3,1,5,5,4,5,2,1,5,1,4,4,3,10,52,4,4,1.0
2002656,15,80,5,4,2,2,1,3,3,5,4,2,2,5,2,4,5,2,4,1,1,1,4,1,15,70,8,7,1.0
2002657,18,65,5,3,2,3,5,3,3,5,3,2,2,5,5,1,3,4,4,5,1,1,4,1,15,71,5,3,1.0
2002658,12,60,5,4,4,2,3,3,3,5,4,2,2,5,5,4,1,2,4,1,1,1,4,5,10,50,5,5,1.0
2002659,18,83,5,1,4,2,1,4,1,1,4,2,1,5,3,4,1,2,1,5,1,2,1,2,7,29,6,6,1.0
2002660,18,70,6,2,2,5,1,3,3,5,3,2,4,5,3,4,1,2,1,1,5,1,4,4,13,50,8,5,1.0
2002661,14,60,7,6,3,5,5,3,3,5,4,2,4,5,2,4,5,2,4,5,5,3,4,4,10,36,7,8,1.0
2002662,15,80,6,4,2,2,1,3,3,5,4,2,3,5,3,4,1,2,5,5,5,1,4,5,17,81,6,2,1.0
2002663,17,70,3,2,4,2,1,3,3,5,3,2,3,5,3,3,5,4,4,5,1,1,4,3,15,60,4,4,1.0
2002664,15,60,6,4,2,3,3,3,1,5,2,2,3,5,1,4,1,4,4,5,5,3,4,4,10,60,7,5,1.0
2002665,15,75,5,2,3,2,3,3,3,2,4,2,1,5,5,4,3,2,4,1,1,1,4,1,18,90,5,2,1.0
2002666,18,60,6,2,2,2,1,3,3,5,4,2,1,5,4,4,1,2,4,1,5,1,4,1,18,60,6,2,1.0
2002667,17,82,7,4,4,2,3,3,3,5,4,2,3,5,2,4,5,1,4,4,2,3,5,3,18,89,5,3,1.0
2002668,5,51,2,4,2,3,3,3,3,1,4,3,1,5,4,4,3,2,5,3,5,2,5,4,5,50,6,7,1.0
2002669,10,11,2,2,5,3,2,3,4,1,4,1,3,5,4,3,3,4,4,2,1,4,5,4,11,20,7,7,1.0
2002670,14,50,7,5,2,3,2,3,3,5,4,2,3,5,2,4,5,2,5,5,5,1,4,4,10,50,9,7,1.0
2002671,3,13,5,3,2,3,3,3,3,5,1,2,2,1,5,3,3,5,1,5,2,3,5,1,4,21,5,4,1.0
2002672,17,89,8,2,4,2,3,3,1,1,3,2,1,1,5,3,5,1,5,5,1,3,4,1,16,84,9,6,1.0
2002673,20,80,7,2,2,2,1,3,1,5,1,2,1,1,5,4,5,4,4,1,1,3,1,1,15,80,8,3,1.0
2002674,18,90,5,2,2,2,1,3,2,5,3,2,2,5,2,4,5,2,4,5,1,1,4,3,14,76,6,7,1.0
2002675,19,70,3,2,3,5,2,3,3,5,3,2,3,5,3,4,5,2,4,5,5,1,5,5,15,40,4,6,1.0
2002676,18,61,5,3,2,2,1,3,1,1,3,1,1,5,1,2,1,4,4,4,1,3,4,2,12,57,6,5,1.0
2002677,19,91,6,1,2,2,1,3,3,5,3,2,5,5,2,4,5,2,4,1,1,1,4,1,19,90,6,1,1.0
2002678,3,11,9,7,2,2,1,3,3,5,3,2,1,5,5,4,1,4,4,1,2,1,4,2,5,7,4,6,1.0
2002679,15,70,7,4,3,4,1,3,1,5,2,1,3,5,2,4,1,4,5,1,1,1,4,2,10,50,9,8,1.0
2002680,12,70,7,6,2,2,5,3,1,4,2,2,1,5,1,4,1,2,4,1,5,1,4,4,9,48,8,8,1.0
2002681,18,93,4,2,2,5,3,3,1,5,3,2,1,5,4,2,1,1,2,5,1,3,4,3,14,51,8,4,1.0
2002682,20,90,6,3,2,2,2,3,3,5,4,2,1,5,2,3,5,2,2,5,5,1,4,4,15,46,10,7,1.0
2002683,15,70,6,2,2,2,3,3,3,5,4,2,1,5,5,4,5,4,4,5,1,1,4,3,15,70,6,2,1.0
2002684,20,98,4,1,2,2,1,3,3,5,4,2,2,5,2,4,5,2,4,1,1,3,4,1,20,98,5,2,1.0
2002685,18,62,7,4,2,5,5,3,3,5,3,2,3,5,5,3,5,2,4,5,5,1,4,3,7,53,5,7,1.0
2002686,16,80,7,3,2,2,5,3,3,5,4,2,4,5,2,4,3,4,4,1,1,1,5,4,18,85,8,5,1.0
2002687,18,50,1,2,2,2,1,3,3,5,3,2,3,5,5,2,1,2,4,1,1,1,1,2,15,10,8,5,1.0
2002688,16,80,7,3,3,2,3,3,3,5,2,2,2,5,3,1,5,4,2,3,5,1,5,4,15,70,9,8,1.0
2002689,10,58,5,5,1,2,5,1,1,5,3,1,1,1,3,1,1,5,1,1,2,5,3,4,10,59,7,7,1.0
2002690,18,80,8,3,3,2,3,3,1,5,3,2,3,5,3,4,1,2,4,5,1,3,4,3,10,50,10,8,1.0
2002691,12,55,2,2,3,2,1,3,1,5,1,2,3,5,1,4,1,3,4,1,5,3,5,4,7,28,5,7,1.0
2002692,20,80,6,4,3,3,3,3,3,5,4,2,3,5,3,4,5,2,4,5,5,1,5,4,10,50,7,6,1.0
2002693,6,26,10,10,2,2,3,1,4,2,4,3,3,5,1,2,5,5,4,4,3,5,5,2,4,6,5,10,1.0
2002694,15,71,6,3,2,2,1,3,3,5,2,2,3,5,4,4,1,2,4,1,5,1,4,1,10,50,7,5,1.0
2002695,15,66,5,4,2,3,3,2,4,5,4,2,1,5,2,4,5,4,1,3,1,5,4,4,15,63,5,5,1.0
2002696,15,50,8,3,2,2,1,3,3,5,3,2,3,5,2,4,1,2,4,1,1,1,4,1,10,50,5,8,1.0
2002697,17,78,4,2,2,2,1,3,3,5,2,2,4,5,2,4,5,2,4,1,2,3,5,1,13,62,6,2,1.0
2002698,19,90,4,3,2,2,1,3,3,5,3,2,2,5,4,4,1,4,4,1,1,1,4,1,15,75,6,4,1.0
2002699,15,75,8,3,4,2,1,3,1,5,4,2,1,5,3,4,1,2,5,1,5,1,4,1,15,75,8,7,1.0
2002700,20,89,7,3,5,5,5,3,2,3,4,2,2,5,4,4,2,3,2,5,2,1,2,4,5,52,5,8,1.0
2002701,16,90,5,3,2,2,5,3,3,5,3,2,3,5,4,4,1,2,4,5,5,1,4,1,14,92,7,5,1.0
2002702,18,80,6,2,2,2,5,3,3,5,4,2,4,5,3,4,5,2,4,1,5,1,4,2,14,60,7,7,1.0
2002703,15,67,7,7,2,3,1,1,5,1,4,5,4,1,2,4,4,1,2,1,3,3,2,1,7,41,9,8,1.0
2002704,5,36,5,7,3,2,2,3,3,5,3,2,1,5,3,4,2,1,4,5,1,1,4,5,6,71,7,7,1.0
2002705,15,50,5,3,4,2,2,3,3,3,4,3,1,5,5,4,1,4,4,1,5,1,4,2,5,10,8,10,1.0
2002706,10,60,6,4,4,2,4,3,1,5,2,2,4,5,3,4,1,2,4,5,5,3,4,3,10,51,6,6,1.0
2002707,10,58,7,7,2,2,4,3,1,5,4,2,4,5,3,2,5,4,5,5,5,1,5,5,6,26,8,9,1.0
2002708,10,49,3,3,4,2,1,3,3,5,1,1,2,5,2,1,5,4,5,5,1,1,4,1,10,47,5,5,1.0
2002709,18,84,4,3,2,2,1,3,1,5,4,2,4,5,3,2,5,2,4,1,5,1,4,1,16,71,4,4,1.0
2002710,10,75,5,5,2,5,3,3,1,5,1,2,1,5,3,4,5,3,4,1,5,3,5,3,5,49,8,8,1.0
2002711,19,96,5,1,2,2,1,3,3,5,4,2,1,5,2,4,1,4,4,1,5,1,4,1,16,88,6,2,1.0
2002712,10,40,4,6,3,2,1,3,3,4,3,1,4,5,5,2,1,3,4,5,5,1,3,4,12,40,4,6,1.0
2002713,14,61,7,5,3,2,3,3,3,5,2,2,3,5,4,4,5,4,4,5,5,1,4,4,10,50,7,8,1.0
2002714,20,90,6,1,2,2,1,3,3,5,3,2,4,5,2,4,5,2,4,1,5,1,4,1,18,90,8,2,1.0
2002715,20,77,6,6,2,5,3,3,5,5,2,2,3,5,3,4,5,4,5,1,5,3,4,4,15,72,7,6,1.0
2002716,10,61,8,8,2,2,3,3,3,2,2,2,1,5,3,4,1,2,5,1,5,4,1,2,9,51,7,7,1.0
2002717,17,81,5,2,2,5,5,3,1,5,3,2,4,5,2,1,1,2,4,5,5,1,5,1,10,59,9,7,1.0
2002718,18,90,5,3,3,5,2,4,3,4,4,2,1,5,3,4,5,2,5,5,1,1,5,5,12,60,10,8,1.0
2002719,18,90,4,1,3,2,1,3,1,5,1,2,5,5,5,4,5,2,5,1,2,1,4,1,12,80,7,3,1.0
2002720,18,85,7,8,2,1,3,5,4,5,2,1,1,5,3,4,5,2,4,1,1,1,4,1,13,78,7,7,1.0
2002721,20,55,3,3,3,2,5,3,4,5,3,2,3,5,1,3,5,4,4,1,1,2,5,4,15,40,6,5,1.0
2002722,15,70,7,6,2,2,1,3,3,5,3,2,4,5,2,4,5,4,4,1,1,3,4,1,15,80,8,7,1.0
2002723,15,70,8,2,2,2,4,3,5,5,3,1,1,5,3,2,5,2,4,5,5,1,4,3,10,60,7,4,1.0
2002724,11,54,5,4,2,2,1,3,1,5,1,2,1,5,3,1,1,3,1,1,1,1,1,1,11,53,5,4,1.0
2002725,15,70,5,3,2,2,1,3,3,5,4,2,5,5,3,3,1,2,4,5,1,1,4,4,14,65,7,7,1.0
2002726,10,50,8,6,2,2,1,3,3,4,5,2,3,5,2,3,1,2,4,1,1,1,4,5,8,50,8,7,1.0
2002727,15,73,5,5,1,5,3,3,4,5,2,1,1,4,1,1,1,5,2,1,2,3,1,5,15,69,7,7,1.0
2002728,17,81,5,3,2,2,1,3,3,4,3,2,3,5,5,4,5,4,4,5,1,3,4,1,16,80,7,7,1.0
2002729,18,92,4,1,2,2,1,3,3,5,3,2,1,5,3,4,5,2,1,1,1,1,4,1,15,70,5,3,1.0
2002730,10,40,6,6,3,3,3,1,3,5,2,3,1,5,5,3,5,2,4,3,2,4,5,2,5,25,5,5,1.0
2002731,18,96,5,2,4,2,5,3,3,5,3,2,3,5,2,4,5,2,4,4,5,3,4,1,17,91,6,2,1.0
2002732,12,60,6,5,1,2,2,4,1,5,4,2,1,5,4,4,5,3,5,1,1,4,4,1,14,69,8,7,1.0
2002733,17,73,6,8,2,2,2,3,4,5,3,2,2,5,3,3,1,1,4,5,2,2,5,2,14,65,9,9,1.0
2002734,18,51,5,2,3,2,1,3,3,5,3,2,2,5,3,4,3,2,1,5,1,2,4,3,15,21,6,6,1.0
2002735,16,77,5,2,2,2,1,3,3,1,3,2,1,5,4,4,1,4,5,5,1,1,4,3,14,54,8,8,1.0
2002736,17,80,6,3,4,2,3,3,3,5,3,2,1,5,5,4,5,4,5,5,1,1,4,1,16,75,9,8,1.0
2002737,15,78,8,8,3,3,2,5,1,5,4,3,1,5,5,3,5,2,5,1,1,2,5,4,15,70,5,6,1.0
2002738,10,22,10,10,4,2,1,3,3,4,3,1,2,2,4,4,5,3,3,4,4,1,5,1,4,12,10,10,1.0
2002739,16,65,5,3,3,5,3,3,3,5,2,2,4,5,2,2,1,4,4,5,1,1,4,1,12,40,6,7,1.0
2002740,15,70,7,5,2,2,1,3,3,5,4,1,3,5,1,4,5,2,5,3,1,1,4,3,13,60,7,6,1.0
2002741,17,80,5,2,2,2,1,3,3,5,2,2,2,5,3,4,1,4,4,5,1,1,4,1,18,80,3,2,1.0
2002742,15,70,6,3,3,2,3,1,1,5,3,1,3,5,1,4,1,2,3,1,4,1,4,4,14,70,7,3,1.0
2002743,18,90,7,2,2,2,2,3,1,5,3,2,3,5,4,3,1,2,5,5,2,3,4,1,15,83,9,5,1.0
2002744,19,80,6,1,2,2,1,3,3,5,4,2,2,5,2,4,1,4,5,4,1,3,4,1,15,60,10,9,1.0
2002745,18,92,6,4,2,2,5,3,3,5,1,2,4,5,5,4,1,2,4,1,5,3,5,2,15,75,6,4,1.0
2002746,19,85,5,1,3,2,1,3,3,5,4,2,2,5,3,4,1,4,4,1,1,1,4,1,18,75,5,1,1.0
2002747,20,91,6,1,2,2,1,3,3,5,2,2,3,5,3,4,1,3,4,1,2,1,4,1,18,89,8,3,1.0
2002748,10,50,5,5,2,2,1,3,3,5,4,2,4,5,2,4,1,2,4,1,1,1,4,1,15,50,5,5,1.0
2002749,18,96,4,2,3,2,1,3,3,5,4,2,4,5,2,4,1,2,4,5,5,1,4,1,15,81,4,4,1.0
2002750,18,76,4,1,2,2,1,3,3,5,1,2,4,5,2,4,1,4,4,1,5,1,4,1,18,75,4,2,1.0
2002751,17,70,4,3,2,2,5,3,3,5,4,2,4,5,1,4,1,4,1,1,5,1,4,1,15,61,5,4,1.0
2002752,15,50,2,2,3,2,5,4,3,4,3,2,3,5,3,4,5,2,4,5,5,5,4,1,10,50,7,7,1.0
2002753,15,63,4,2,3,3,3,3,1,5,2,2,1,5,5,4,3,4,4,5,5,4,4,2,15,64,5,5,1.0
2002754,17,80,4,2,2,2,2,3,3,5,4,2,2,5,2,4,5,1,4,1,5,3,4,3,10,50,7,9,1.0
2002755,15,50,6,5,2,2,1,3,3,1,4,2,2,1,2,4,1,2,1,1,5,3,5,2,6,26,7,7,1.0
2002756,18,77,4,3,3,2,3,3,1,3,2,2,1,1,3,3,5,2,5,1,1,1,5,4,14,66,6,5,1.0
2002757,12,41,5,5,3,3,3,3,1,5,3,1,2,5,1,4,5,3,2,5,5,1,4,4,9,32,6,5,1.0
2002758,15,76,5,2,2,2,1,3,3,5,3,2,2,5,5,4,3,2,5,1,5,1,4,2,15,74,7,3,1.0
2002759,15,92,5,2,2,2,1,5,3,5,4,2,3,5,2,2,5,2,4,5,1,4,4,2,10,69,7,5,1.0
2002760,6,18,6,7,1,2,3,3,3,5,3,1,2,5,2,4,3,1,4,1,1,5,5,2,8,25,5,10,1.0
2002761,15,80,2,3,2,2,3,3,3,5,4,2,1,5,1,2,5,2,4,5,5,1,5,3,10,55,5,5,1.0
2002762,18,76,6,2,2,2,3,3,2,5,2,2,3,5,3,2,5,1,5,1,1,1,4,1,15,71,8,3,1.0
2002763,10,65,7,4,3,2,5,3,3,5,4,1,3,5,3,4,5,2,5,5,1,1,1,1,12,65,8,6,1.0
2002764,12,65,5,4,2,2,1,3,1,5,1,2,4,5,2,4,1,2,4,1,5,1,4,2,12,60,5,4,1.0
2002765,18,90,6,2,2,2,1,3,3,5,2,2,2,5,1,4,5,2,4,5,1,1,4,1,15,80,9,8,1.0
2002766,16,80,6,3,3,2,1,3,1,5,3,2,2,5,5,1,3,4,5,5,2,3,5,4,14,80,10,4,1.0
2002767,15,50,6,5,2,2,5,3,3,5,4,2,1,5,4,4,5,4,4,1,1,3,4,2,10,30,8,8,1.0
2002768,16,82,7,4,3,3,5,4,1,5,3,2,1,5,3,4,1,2,5,5,1,1,4,3,9,51,6,7,1.0
2002769,14,65,7,4,5,2,4,3,1,5,1,2,3,5,2,3,5,2,5,1,5,1,4,1,8,31,5,6,1.0
2002770,16,52,5,4,2,2,1,3,1,5,1,1,1,5,2,4,1,2,4,1,2,1,4,1,15,50,5,5,1.0
2002771,16,78,6,3,2,2,1,3,1,5,1,1,1,5,3,1,1,4,2,1,2,1,5,3,14,49,6,6,1.0
2002772,15,55,8,5,2,2,5,3,1,5,3,2,4,5,3,2,1,1,5,5,1,1,4,3,12,55,10,8,1.0
2002773,17,50,5,7,1,5,3,2,4,1,3,2,3,5,3,4,5,2,5,3,1,1,5,4,4,10,5,10,1.0
2002774,19,95,3,1,2,3,1,3,3,5,3,2,2,5,3,4,5,4,4,5,5,1,4,2,13,71,5,4,1.0
2002775,8,40,6,7,2,2,3,3,3,5,4,1,1,5,3,4,1,4,4,5,2,1,4,2,10,50,8,8,1.0
2002776,6,20,6,7,2,2,1,3,1,4,3,1,1,5,2,4,1,2,4,1,1,4,5,5,4,15,7,7,1.0
2002777,15,80,5,1,2,2,3,3,3,5,4,2,1,5,2,4,1,1,4,5,2,4,1,2,12,40,3,5,1.0
2002778,15,85,5,2,2,3,5,3,3,5,3,1,3,5,2,2,1,3,5,5,1,4,1,1,7,60,8,8,1.0
2002779,15,82,5,5,2,1,2,3,1,5,1,1,1,5,1,4,1,4,5,1,1,1,1,1,15,68,3,3,1.0
2002780,13,58,5,3,3,2,1,5,3,5,1,2,3,5,2,4,5,4,4,1,1,3,5,1,13,49,5,4,1.0
2002781,15,50,4,3,2,2,1,3,3,5,2,2,5,1,2,2,1,4,4,1,1,1,4,3,16,60,5,4,1.0
